시군명,충전소명,소재지지번주소,소재지도로명주소,소재지우편번호,WGS84위도,WGS84경도,운영기관명,충전기타입명
고양시,(주) 한일카독크,경기도 고양시 일산서구 덕이동 450번지 (주) 한일카독크 지상주차장,경기도 고양시 일산서구 덕이로 48,10237,37.6902868566,126.7545532498,에스트래픽,AC완속
고양시,일산2동행정복지센터,경기도 고양시 일산서구 일산동 1679번지,경기도 고양시 일산서구 고봉로 283,10340,37.6846232867,126.7771903313,에버온,AC완속
고양시,삼송주유소,경기도 고양시 덕양구 신원동 667번지 GS25 옆,경기도 고양시 덕양구 신원1로 93,10572,37.6598495300,126.8842525452,GS칼텍스,DC콤보
고양시,아름다운자전거,경기도 고양시 일산동구 백석동 503-19번지,경기도 고양시 일산동구 장항로 3,10433,37.6318852380,126.7932959727,제주전기자동차서비스,AC완속
고양시,능곡주민센터,경기도 고양시 덕양구 토당동 335-4번지,경기도 고양시 덕양구 토당로 83,10509,37.6226929440,126.8180184274,한국전력,DC차데모+AC3상+DC콤보
고양시,일산동에이스10차아파트,경기도 고양시 일산서구 일산동 2041번지 에이스10차아파트 101동~105동,,10347,37.6905448788,126.7698625456,케이티,AC완속
고양시,중산2단지코오롱아파트212동,경기도 고양시 일산동구 중산동 1556번지 중산마을2단지아파트 212동,,10336,37.6954307287,126.7787641702,케이티,AC완속
고양시,굿모닝힐2차204동,경기도 고양시 일산동구 백석동 1322번지 동문굿모닝힐2차오피스텔,,10449,37.6397819802,126.7874859550,케이티,AC완속
고양시,비잔티움오피스텔2차관리단,경기도 고양시 일산동구 백석동 1318-4번지 비잔티움2단지,,10449,37.6383271811,126.7883725826,케이티,AC완속
고양시,하늘마을3단지주공아파트,경기도 고양시 일산동구 중산동 1801번지 하늘마을3단지아파트,,10311,37.6763142340,126.7847666746,케이티,AC완속
고양시,코오롱레이크폴리스1 입대의,경기도 고양시 일산동구 장항동 865번지 코오롱레이크폴리스I 장항동 지하2층,경기도 고양시 일산동구 호수로 606,10402,37.6567945030,126.7690708261,케이티,AC완속
고양시,고양시청,경기도 고양시 덕양구 주교동 600번지 주차장 입구 전 우측,경기도 고양시 덕양구 고양시청로 10,10460,37.6584112959,126.8319654608,환경부(한국자동차환경협회),DC차데모+AC3상+DC콤보
고양시,장항1동행정복지센터,경기도 고양시 일산동구 장항동 578-2번지,경기도 고양시 일산동구 장항로225번길 72,10431,37.6416253179,126.7705456419,한국전기차충전서비스,AC완속
고양시,현대자동차 모터스튜디오 (고양),경기도 고양시 일산서구 대화동 2601번지 현대자동차 모터스튜디오 (고양),경기도 고양시 일산서구 킨텍스로 217-6,10390,37.6661055457,126.7476292990,대영채비,DC콤보
고양시,롯데마트 고양점,경기도 고양시 덕양구 행신동 941번지 지상주차장 4층 422구역,경기도 고양시 덕양구 충장로 150,10495,37.6251848131,126.8361385651,환경부(한국자동차환경협회),DC차데모+AC3상
고양시,이마트24일산덕로점,경기도 고양시 일산서구 덕이동 1256-36번지 가동,경기도 고양시 일산서구 덕산로 253,10206,37.6952649961,126.7311371624,케이티,AC완속
고양시,탄현1차주은아파트입주자대표회의,경기도 고양시 일산서구 일산동 1997번지 탄현1차주은아파트 101동~102동,,10347,37.6905867542,126.7708035330,케이티,AC완속
고양시,강촌마을3단지,경기도 고양시 일산동구 마두동 787번지 강촌마을3단지,,10415,37.6525666378,126.7836568219,케이티,AC완속
고양시,위시티3단지B2,경기도 고양시 일산동구 식사동 1510번지 위시티블루밍3단지아파트 305동 B2 269기둥 뒤,,10325,37.6805163696,126.8108324554,케이티,AC완속
고양시,백송3단지한신,경기도 고양시 일산동구 백석동 1183번지 백송마을3단지아파트,,10419,37.6503269778,126.7888929085,케이티,AC완속
고양시,대화그린월드,경기도 고양시 일산서구 대화동 2203-1번지 그린월드,경기도 고양시 일산서구 중앙로 1564,10381,37.6762134714,126.7482756739,케이티,AC완속
고양시,양우드라마시티관리단,경기도 고양시 일산동구 장항동 854-1번지 양우드라마시티 지하2층 주차장,경기도 고양시 일산동구 백마로213번길 36,10403,37.6559911114,126.7732506735,케이티,AC완속
고양시,백석동성우아뜨리움,경기도 고양시 일산동구 백석동 1314번지 백석동성우아뜨리움,경기도 고양시 일산동구 장백로 13,10449,37.6396978726,126.7899803293,케이티,AC완속
고양시,대화씨티빌,경기도 고양시 일산서구 대화동 2206-1번지 대화씨티빌 지하3층 전기실옆,경기도 고양시 일산서구 강성로 271,10381,37.6771607070,126.7469960270,케이티,AC완속
고양시,고양동푸른마을2단지아파트,경기도 고양시 덕양구 고양동 720번지 푸른마을2단지아파트,,10270,37.7093647051,126.9046045658,케이티,AC완속
고양시,주엽동강선마을4단지아파트,경기도 고양시 일산서구 주엽동 46번지 강선마을4단지아파트,,10361,37.6710864135,126.7700305643,케이티,AC완속
고양시,여성회관(행신동),경기도 고양시 덕양구 행신동 774번지,경기도 고양시 덕양구 용현로 48,10528,37.6172715092,126.8362089304,한국전력,DC차데모+AC3상+DC콤보
고양시,카닥일산주유소,경기도 고양시 일산동구 장항동 541-1번지 주유소 출구 안쪽,경기도 고양시 일산동구 백마로 54,10428,37.6438782839,126.7617956338,GS칼텍스,DC콤보
고양시,킨텍스 공영주차장,경기도 고양시 일산서구 대화동 2600-4번지,경기도 고양시 일산서구 킨텍스로 237-18,10390,37.6671942658,126.7473348443,한국전기차충전서비스,AC완속
고양시,원당환승주차장,경기도 고양시 덕양구 성사동 394번지,경기도 고양시 덕양구 호국로790번길 102,10464,37.6540822020,126.8410962237,한국전기차충전서비스,AC완속
고양시,주교1공영주차장,경기도 고양시 덕양구 주교동 206-1번지,경기도 고양시 덕양구 고양대로 1330,10455,37.6555980785,126.8317752665,한국전기차충전서비스,DC차데모+AC3상+DC콤보
과천시,국립과천과학관,경기도 과천시 과천동 758번지 야외 동 주차장,경기도 과천시 상하벌로 110,13817,37.4385349016,127.0055434050,케이티,AC완속
과천시,관문체육공원,경기도 과천시 관문동 3번지,경기도 과천시 중앙로 294,13830,37.4414254578,126.9963337862,환경부(한국자동차환경협회),DC콤보
과천시,중앙선거관리위원회,경기도 과천시 중앙동 2-3번지 입구 오른쪽 외부주차장,경기도 과천시 홍촌말로 44,13809,37.4254890554,126.9796342681,에버온,AC완속
과천시,갈현동 주민센터 주차장,경기도 과천시 갈현동 679 주민센터 입구앞,경기도 과천시 중앙로 28,13835,37.4193560724,126.9891245309,환경부(한국자동차환경협회),DC차데모+AC3상+DC콤보
과천시,과천시 부림동 주민센터,경기도 과천시 부림동 47번지 지하주차장,경기도 과천시 별양로 174,13831,37.4334576216,126.9985122116,차지비,AC완속
과천시,뒷골6공영주차장,경기도 과천시 과천동 369-6,,13814,37.4539336173,127.0011414668,한국전기차충전서비스,DC차데모+AC3상+DC콤보
과천시,사기막골1공영주차장,경기도 과천시 문원동 324-14,,13826,37.4196323904,126.9991427480,한국전기차충전서비스,AC완속
과천시,문원동 공영주차장,경기도 과천시 ,,,,,한국전기차충전서비스,DC차데모+DC콤보
과천시,과천시 중앙동 주민센터,경기도 과천시 중앙동 68번지 지하주차장,경기도 과천시 관문로 136,13803,37.4331924736,126.9934048848,차지비,AC완속
과천시,과천청사,경기도 과천시 중앙동 1번지,경기도 과천시 관문로 47,13809,37.4278193586,126.9848398919,에스트래픽,AC완속
과천시,엠엔에스 본사(과천),경기도 과천시 중앙동 41-1번지 kt과천스마트타워 KT MnS 본사,경기도 과천시 새술막길 39,13807,37.4294356140,126.9917347911,케이티,AC완속
과천시,별양동1공영주차장,경기도 과천시 중앙로 100,,,,,한국전기차충전서비스,AC완속
과천시,과천시 과천시청주차장,경기도 과천시 중앙동 1-3번지 지상1층주차장(정문 왼쪽)(1-3 지상1층주차장(정문 왼쪽)),경기도 과천시 관문로 69,13806,37.4295128321,126.9866593329,지엔텔,DC차데모+AC3상+DC콤보
과천시,과천시 문원동주민센터,경기도 과천시 문원동 187-1번지 지상1층주차장(187-1 지상1층주차장),경기도 과천시 아랫배랭이로 35,13827,37.4263962720,127.0019160952,지엔텔,AC완속
과천시,과천시 장군마을공영주차장,경기도 과천시 주암동 55번지 지상1층주차장(정문 오른쪽)(55 지상1층주차장(정문 오른쪽)),경기도 과천시 장군마을길 61,13819,37.4618534597,127.0321663672,지엔텔,DC차데모+AC3상+DC콤보
과천시,과천시청,경기도 과천시 중앙동 1-3번지 과천시청,경기도 과천시 관문로 69,13806,37.4295128321,126.9866593329,환경부(한국자동차환경협회),DC차데모+AC3상
과천시,과천시 과천동회관,경기도 과천시 과천동 538-9번지 지하1층 주차장,경기도 과천시 과천대로 608-7,13813,37.4480999029,126.9952376255,차지비,AC완속
광명시,경기광명 철산푸르지오하늘채 108동,경기도 광명시 철산동 637번지 108동 3주차장 지하2층 D19기둥 좌측,경기도 광명시 디지털로 24,14241,37.4718764300,126.8692527203,에버온,AC완속
광명시,광명시자원회수시설 주차장,경기도 광명시 가학동 27번지,경기도 광명시 가학로85번길 142,14341,37.4246681011,126.8634441855,한국전기차충전서비스,AC완속
광명시,광명동굴 제3공영주차장,경기도 광명시 소하동 1069-1,,14333,37.4319913781,126.8780441719,한국전기차충전서비스,AC완속
광명시,광명시 철산도서관,경기도 광명시 철산동 449-1번지,경기도 광명시 철산로 56,14238,37.4769577870,126.8722071209,한국전기차충전서비스,DC차데모+AC3상+DC콤보
광명시,광명시청,경기도 광명시 철산동 222-1번지,경기도 광명시 시청로 20,14234,37.4789169239,126.8643754325,한국전기차충전서비스,AC완속
광명시,광명경찰서,경기도 광명시 철산동 418번지 광명시 철산동,경기도 광명시 디지털로 5,14240,37.4741532562,126.8685776406,에스트래픽,DC차데모+AC3상+DC콤보
광명시,광명시 오리서원,경기도 광명시 소하동 1055-3번지 지상1층주차장(1055-3 지상1층주차장),경기도 광명시 오리로 287,14333,37.4285174082,126.8805010378,지엔텔,AC완속
광명시,광명지사,경기도 광명시 철산동 255번지,경기도 광명시 철산로 3-13,14235,37.4768612385,126.8659422890,한국전력,DC차데모+AC3상+DC콤보
광명시,광명시 광명도서관,경기도 광명시 광명동 495-1번지,경기도 광명시 원광명안로 48,14283,37.4653532721,126.8514294536,한국전기차충전서비스,DC차데모+AC3상+DC콤보
광명시,광명시 하안1동 주민센터,경기도 광명시 하안동 684-2번지 주차장,경기도 광명시 오리로 747,14258,37.4651787413,126.8691393728,차지비,AC완속
광명시,광명시 보건소주차장,경기도 광명시 하안동 230번지 지하1층주차장(출입구 오른쪽)(230 지하1층주차장(출입구 오른쪽)),경기도 광명시 오리로 613,14303,37.4554107848,126.8781649434,지엔텔,AC완속
광명시,소하동개운고층아파트,경기도 광명시 소하동 889-1번지 개운아파트 지하주차장,경기도 광명시 오리로397번길 18,14333,37.4374356356,126.8777824216,케이티,AC완속
광명시,광명시돔경륜장,경기도 광명시 광명동 780번지,경기도 광명시 광명로 721,14299,37.4699014625,126.8458601759,한국전기차충전서비스,AC완속
광명시,광명시 하안2동 주민센터,경기도 광명시 하안동 682-3번지 주차장,경기도 광명시 안현로 25,14245,37.4647036931,126.8747295107,차지비,AC완속
광명시,광명시 철산3동 주민센터,경기도 광명시 철산동 449-1번지 지하1층 주차장,경기도 광명시 철산로 56,14238,37.4769577870,126.8722071209,차지비,AC완속
광명시,광명시 광명5동 주민센터,경기도 광명시 광명동 170번지 지상주차장,경기도 광명시 너부대로35번길 20,14284,37.4787618494,126.8475020804,차지비,AC완속
광명시,광명시청,경기도 광명시 철산동 222-1번지 주차장,경기도 광명시 시청로 20,14234,37.4789169239,126.8643754325,시그넷이브이,AC완속
광명시,광명 아이씨점 기아오토큐,경기도 광명시 노온사동 631번지 광명 아이씨점 기아오토큐 지상주차장,경기도 광명시 광명로 351,14336,37.4321667658,126.8467990680,에스트래픽,AC완속
